lambda,epoch,val_acc,val_ce,train_ce,train_embed_loss,embed_frac,test_acc,test_ce,step,seed
0.0,1.41,0.6541287099617984,1.469716939476354,0.9838504981994628,0.0,0.0,,,1200.0,14000
0.0,1.64,0.6617690273288275,1.449595843382944,1.0031851950287818,0.0,0.0,,,1400.0,14000
0.0,1.88,0.6711724948574787,1.4305584022237243,1.0221836234629154,0.0,0.0,,,1600.0,14000
0.0,2.11,0.6655891860123421,1.4974930480827555,0.7966476842705924,0.0,0.0,,,1800.0,14000
0.0,2.35,0.6576550102850426,1.5279333903934549,0.6416418552398682,0.0,0.0,,,2000.0,14000
0.0,2.58,0.6664707610931531,1.4926376341021903,0.6413927647471428,0.0,0.0,,,2200.0,14000
0.0,2.82,0.6682339112547752,1.4949194935185748,0.6558341300487518,0.0,0.0,,,2400.0,14000
0.0,3.05,0.6679400528945049,1.5482605859317606,0.5872922074655071,0.0,0.0,,,2600.0,14000
0.0,3.29,0.6585365853658537,1.5752178182890582,0.3686038971319794,0.0,0.0,,,2800.0,14000
0.0,3.52,0.6667646194534235,1.578391360248708,0.3857891130074858,0.0,0.0,,,3000.0,14000
0.0,3.76,0.6623567440493682,1.5935636881411583,0.3971843405812978,0.0,0.0,,,3200.0,14000
0.0,3.99,0.6691154863355863,1.5823484011127988,0.4304183385148644,0.0,0.0,,,3400.0,14000
0.0,4.23,0.657948868645313,1.64159984011318,0.2328349582455121,0.0,0.0,,,3600.0,14000
0.0,4.46,0.6661769027328828,1.655602907840203,0.2484891796484589,0.0,0.0,,,3800.0,14000
0.0,4.69,0.6667646194534235,1.6746137031484554,0.2259400687739253,0.0,0.0,,,4000.0,14000
0.0,4.93,0.6626506024096386,1.6781989297480082,0.2490033862926066,0.0,0.0,,,4200.0,14000
0.0,5.16,0.6676461945342345,1.703740048611686,0.1675344828842208,0.0,0.0,,,4400.0,14000
0.0,5.4,0.6682339112547752,1.7396923982498051,0.1370392795652151,0.0,0.0,,,4600.0,14000
0.0,5.63,0.6682339112547752,1.7340943124971773,0.1366514835506677,0.0,0.0,,,4800.0,14000
0.0,5.87,0.6720540699382898,1.7401082298176238,0.1397189633827656,0.0,0.0,,,5000.0,14000
0.0,6.1,0.6644137525712607,1.7787497143096656,0.1234501769766211,0.0,0.0,,,5200.0,14000
0.0,6.34,0.6582427270055833,1.7737828512034834,0.0783259156439453,0.0,0.0,,,5400.0,14000
0.0,6.57,0.6650014692918014,1.7862702382861464,0.0892606878420338,0.0,0.0,,,5600.0,14000
0.0,6.81,0.6667646194534235,1.808946849807304,0.1023950954643078,0.0,0.0,,,5800.0,14000
0.0,7.04,0.6635321774904496,1.810625328129262,0.0879117266659159,0.0,0.0,,,6000.0,14000
0.0,final,0.6720540699382898,,,,,0.6867469879518072,1.6843317031615137,5000.0,14000
zero-shot,0,,,,,,0.5022039377020276,2.519377464551699,,15000
1.0,0.23,0.6426682339112548,1.530540772161167,1.8788656565546988,0.1470160559937358,0.0726,,,200.0,15000
1.0,0.47,0.6550102850426095,1.443847408688422,1.634312455356121,0.1309758800640702,0.0742,,,400.0,15000
1.0,0.7,0.6623567440493682,1.4051506135031435,1.6046429041028023,0.130394072458148,0.0752,,,600.0,15000
1.0,0.94,0.6744049368204525,1.3675228843540437,1.5280360940098765,0.125681974440813,0.076,,,800.0,15000
1.0,1.17,0.6799882456655891,1.3758855507263814,1.0919908926635982,0.093270339211449,0.0787,,,1000.0,15000
1.0,1.41,0.6729356450191007,1.3868226112073707,1.0050853653252123,0.0855711225513368,0.0785,,,1200.0,15000
1.0,1.64,0.6805759623861299,1.3864374841061753,1.024923205971718,0.087616916000843,0.0788,,,1400.0,15000
1.0,1.88,0.6867469879518072,1.351662267561068,1.0589956521987915,0.0888755877036601,0.0774,,,1600.0,15000
1.0,2.11,0.6843961210696444,1.4055094575307456,0.8552862225472927,0.0736022910382598,0.0792,,,1800.0,15000
1.0,2.35,0.6852776961504555,1.4200129544177968,0.6449450767785311,0.0563093606755137,0.0803,,,2000.0,15000
1.0,2.58,0.6855715545107258,1.4336144641816808,0.6471498695760965,0.05655850244686,0.0804,,,2200.0,15000
1.0,2.82,0.6876285630326183,1.4390224411562544,0.6701791977882385,0.0581169278547167,0.0798,,,2400.0,15000
1.0,3.05,0.6826329709080223,1.4569717542479887,0.5845337946712971,0.0501082094293087,0.079,,,2600.0,15000
1.0,3.29,0.6858654128709962,1.4783830792105903,0.3829265600815415,0.0339444032590836,0.0814,,,2800.0,15000
1.0,3.52,0.6849838377901851,1.4922651566900018,0.399622794687748,0.0360186794400215,0.0827,,,3000.0,15000
1.0,3.76,0.6879224213928886,1.485285127579798,0.4333608008176088,0.0373246326297521,0.0793,,,3200.0,15000
1.0,3.99,0.6811636791066706,1.5003580409325188,0.4169750445708632,0.0362941371370106,0.0801,,,3400.0,15000
1.0,4.23,0.68909785483397,1.5372413994983614,0.2472969134524464,0.0213394538965076,0.0794,,,3600.0,15000
1.0,4.46,0.682339112547752,1.5350695412683726,0.2340367551892996,0.0207477276399731,0.0814,,,3800.0,15000
1.0,4.69,0.6817513958272113,1.5596686314912953,0.262757978271693,0.0235064148157835,0.0821,,,4000.0,15000
1.0,4.93,0.6858654128709962,1.5618522012020046,0.2603711673431098,0.0235104882624,0.0828,,,4200.0,15000
1.0,5.16,0.6846899794299148,1.6003156979750297,0.1798832389619201,0.0151023129373788,0.0775,,,4400.0,15000
1.0,5.4,0.6852776961504555,1.5975256599890917,0.1460429129935801,0.01226317175664,0.0775,,,4600.0,15000
1.0,5.63,0.6876285630326183,1.6192709882400191,0.147367736492306,0.012312970040366,0.0771,,,4800.0,15000
1.0,5.87,0.6811636791066706,1.6178028461269656,0.1531308743357658,0.0129082731902599,0.0777,,,5000.0,15000
1.0,6.1,0.6779312371436967,1.6561119550646946,0.1212860408565029,0.0099414085038006,0.0758,,,5200.0,15000
1.0,6.34,0.682339112547752,1.6609338392344006,0.0962456918507814,0.0075979074649512,0.0732,,,5400.0,15000
1.0,6.57,0.6817513958272113,1.6693325005767277,0.0950776625378057,0.0071678163576871,0.0701,,,5600.0,15000
1.0,6.81,0.682339112547752,1.6621922732380394,0.0958854978065937,0.0075915556121617,0.0734,,,5800.0,15000
1.0,7.04,0.688216279753159,1.6813877752658868,0.08696350123937,0.0068489918950945,0.073,,,6000.0,15000
1.0,final,0.68909785483397,,,,,0.6735233617396414,1.5696234523006445,3600.0,15000
0.0,0.23,0.6370849250661181,1.528799564670963,1.8792228564620015,0.0,0.0,,,200.0,15000
0.0,0.47,0.6553041434028798,1.4572289535447915,1.6274687311053275,0.0,0.0,,,400.0,15000
0.0,0.7,0.669703203056127,1.4036722562609438,1.5651325172185897,0.0,0.0,,,600.0,15000
0.0,0.94,0.6714663532177491,1.383789967972147,1.540826051831245,0.0,0.0,,,800.0,15000
0.0,1.17,0.6729356450191007,1.3817444113013395,1.1041881989862303,0.0,0.0,,,1000.0,15000
0.0,1.41,0.6779312371436967,1.3998280476199645,1.0299281233549118,0.0,0.0,,,1200.0,15000
0.0,1.64,0.6805759623861299,1.372274348814979,1.067532485127449,0.0,0.0,,,1400.0,15000
0.0,1.88,0.683220687628563,1.3734108785513812,0.9673763149976732,0.0,0.0,,,1600.0,15000
0.0,2.11,0.6820452541874816,1.4230721130323452,0.8278908022545511,0.0,0.0,,,1800.0,15000
0.0,2.35,0.6879224213928886,1.3961368815673998,0.6202365923672915,0.0,0.0,,,2000.0,15000
0.0,2.58,0.6838084043491037,1.4318619071999403,0.6524504305422306,0.0,0.0,,,2200.0,15000
0.0,2.82,0.6796943873053188,1.4339013711130342,0.6683349900692701,0.0,0.0,,,2400.0,15000
0.0,3.05,0.6852776961504555,1.4472803141206914,0.5813605502694918,0.0,0.0,,,2600.0,15000
0.0,3.29,0.6841022627093741,1.462756345263657,0.3707501802965998,0.0,0.0,,,2800.0,15000
0.0,3.52,0.6855715545107258,1.4869511016074468,0.4042114360257983,0.0,0.0,,,3000.0,15000
0.0,3.76,0.6858654128709962,1.4986766562579557,0.3952660378068685,0.0,0.0,,,3200.0,15000
0.0,3.99,0.6826329709080223,1.5062200853378325,0.4144334735348821,0.0,0.0,,,3400.0,15000
0.0,4.23,0.6885101381134293,1.535993615564374,0.2197639960981905,0.0,0.0,,,3600.0,15000
0.0,4.46,0.6802821040258595,1.5692345913178845,0.2179429707676172,0.0,0.0,,,3800.0,15000
0.0,4.69,0.6843961210696444,1.5766641911849393,0.2552215465158224,0.0,0.0,,,4000.0,15000
0.0,4.93,0.6905671466353218,1.5892171663044132,0.2548584598489106,0.0,0.0,,,4200.0,15000
0.0,5.16,0.6829268292682927,1.5994111033106706,0.1622702992644736,0.0,0.0,,,4400.0,15000
0.0,5.4,0.6955627387599177,1.6042203663938928,0.1264632526598871,0.0,0.0,,,4600.0,15000
0.0,5.63,0.6802821040258595,1.6459986596572689,0.1388450565747916,0.0,0.0,,,4800.0,15000
0.0,5.87,0.6838084043491037,1.6460639812334683,0.1449439210724085,0.0,0.0,,,5000.0,15000
0.0,6.1,0.6885101381134293,1.6779907746172078,0.1242412939599307,0.0,0.0,,,5200.0,15000
0.0,6.34,0.6843961210696444,1.678771502177154,0.0896894223894923,0.0,0.0,,,5400.0,15000
0.0,6.57,0.6961504554804584,1.688946658395649,0.0911993305385112,0.0,0.0,,,5600.0,15000
0.0,6.81,0.6843961210696444,1.695591944247668,0.0925887596467509,0.0,0.0,,,5800.0,15000
0.0,7.04,0.6864531295915369,1.6827692707041029,0.0969767169933766,0.0,0.0,,,6000.0,15000
0.0,final,0.6961504554804584,,,,,0.6779312371436967,1.7582511115067152,5600.0,15000
zero-shot,0,,,,,,0.5251248898031149,2.494256251495164,,16000
1.0,0.23,0.6267998824566559,1.602635725154759,1.834124665260315,0.1447383567690849,0.0731,,,200.0,16000
1.0,0.47,0.6517778430796356,1.5077265231986974,1.6418085166811942,0.1324113611876964,0.0746,,,400.0,16000
1.0,0.7,0.6506024096385542,1.4651193224679642,1.5638743498921397,0.1270981082692742,0.0752,,,600.0,16000
1.0,0.94,0.6608874522480165,1.4313478401538873,1.5330737924575806,0.1244108781032264,0.0751,,,800.0,16000
1.0,1.17,0.6623567440493682,1.4449208960475692,1.125990902557969,0.0952606196328997,0.078,,,1000.0,16000
1.0,1.41,0.6667646194534235,1.4545541625495102,1.0127641314268112,0.0856980281695723,0.078,,,1200.0,16000
1.0,1.64,0.6611813106082868,1.440383164209371,0.995286986231804,0.0849339926615357,0.0786,,,1400.0,16000
1.0,1.88,0.6776373787834263,1.4233097084963493,1.0231339690089225,0.087320756688714,0.0786,,,1600.0,16000
1.0,2.11,0.675580370261534,1.4762052094064109,0.8363013044372201,0.0717712588235735,0.079,,,1800.0,16000
1.0,2.35,0.6732295033793712,1.4808514281087086,0.6354123222827911,0.054844250800088,0.0795,,,2000.0,16000
1.0,2.58,0.6720540699382898,1.4987616707498874,0.6577006327360868,0.0562516393885016,0.0788,,,2200.0,16000
1.0,2.82,0.6732295033793712,1.488125255519139,0.6397135812789202,0.0552138882223516,0.0795,,,2400.0,16000
1.0,3.05,0.677343520423156,1.5179035691278946,0.5924520798196318,0.0511338642984628,0.0795,,,2600.0,16000
1.0,3.29,0.6741110784601821,1.5302940248357104,0.3723620733991265,0.0328727783542126,0.0811,,,2800.0,16000
1.0,3.52,0.6711724948574787,1.5606116117745892,0.4017923376709222,0.0353892793878912,0.0809,,,3000.0,16000
1.0,3.76,0.6673523361739642,1.5528696503948891,0.4166195439361035,0.0364914342109113,0.0805,,,3200.0,16000
1.0,3.99,0.6767558037026153,1.5802150805347497,0.4372337209060788,0.0373320634942501,0.0787,,,3400.0,16000
1.0,4.23,0.6714663532177491,1.602791304837736,0.2559788284637034,0.0215041073597967,0.0775,,,3600.0,16000
1.0,4.46,0.6635321774904496,1.6669742282334403,0.2468453653529286,0.0212586243916302,0.0793,,,3800.0,16000
1.0,4.69,0.6720540699382898,1.6472777245221963,0.233569805137813,0.0211448626592755,0.083,,,4000.0,16000
1.0,4.93,0.6738172200999119,1.6668998972654272,0.2483495944924652,0.021435556821525,0.0795,,,4200.0,16000
1.0,5.16,0.6658830443726124,1.706883003457378,0.1731998747307807,0.014913371708244,0.0793,,,4400.0,16000
1.0,5.4,0.6714663532177491,1.718690555165033,0.1319482002779841,0.011355592533946,0.0792,,,4600.0,16000
1.0,5.63,0.6746987951807228,1.704779247728965,0.158161284783855,0.0131614382751286,0.0768,,,4800.0,16000
1.0,5.87,0.6702909197766677,1.717238898211425,0.1625970087386667,0.0131161504611372,0.0746,,,5000.0,16000
1.0,6.1,0.6641198942109903,1.7294378551426546,0.1346309725544415,0.0114435511361807,0.0783,,,5200.0,16000
1.0,6.34,0.66382603585072,1.742883990870971,0.0849715872947126,0.0066309266258031,0.0724,,,5400.0,16000
1.0,6.57,0.6676461945342345,1.7698986615078118,0.0961095950286835,0.0074196486361324,0.0717,,,5600.0,16000
1.0,6.81,0.6591243020863944,1.819563278302773,0.1092312063463032,0.0090278709772974,0.0763,,,5800.0,16000
1.0,7.04,0.6632383191301793,1.7884152444572683,0.090678683615697,0.0068356519937515,0.0701,,,6000.0,16000
1.0,final,0.6776373787834263,,,,,0.682339112547752,1.3838367626451935,1600.0,16000
0.0,0.23,0.6282691742580077,1.6387377593435333,1.8203259497880933,0.0,0.0,,,200.0,16000
0.0,0.47,0.6400235086688216,1.5322855699423164,1.6509261858463289,0.0,0.0,,,400.0,16000
0.0,0.7,0.6570672935645019,1.4613996815268095,1.5664885663986206,0.0,0.0,,,600.0,16000
0.0,0.94,0.6611813106082868,1.4196452322406976,1.5396255514025687,0.0,0.0,,,800.0,16000
0.0,1.17,0.6623567440493682,1.456412019149507,1.1272721481934422,0.0,0.0,,,1000.0,16000
0.0,1.41,0.6726417866588305,1.4281054224787195,0.9896132905781267,0.0,0.0,,,1200.0,16000
0.0,1.64,0.6688216279753159,1.4460890056314168,0.9805470825731756,0.0,0.0,,,1400.0,16000
0.0,1.88,0.6699970614163973,1.4362681819311562,1.0244146643579006,0.0,0.0,,,1600.0,16000
0.0,2.11,0.6600058771672054,1.5044164020735622,0.8390281299385243,0.0,0.0,,,1800.0,16000
0.0,2.35,0.6685277696150456,1.494117116353598,0.6218374630063772,0.0,0.0,,,2000.0,16000
0.0,2.58,0.664707610931531,1.482811100967064,0.636742423325777,0.0,0.0,,,2200.0,16000
0.0,2.82,0.6702909197766677,1.4865108690225408,0.6238953668624163,0.0,0.0,,,2400.0,16000
0.0,3.05,0.6708786364972084,1.551224907951568,0.615490695424378,0.0,0.0,,,2600.0,16000
0.0,3.29,0.6544225683220688,1.561653920352161,0.3813764726743102,0.0,0.0,,,2800.0,16000
0.0,3.52,0.6679400528945049,1.5659695151550714,0.3726817460730672,0.0,0.0,,,3000.0,16000
0.0,3.76,0.6708786364972084,1.582259306864216,0.3954222162440419,0.0,0.0,,,3200.0,16000
0.0,3.99,0.669703203056127,1.570747209197803,0.4356969704478979,0.0,0.0,,,3400.0,16000
0.0,4.23,0.6611813106082868,1.6636197273429267,0.2289509220421314,0.0,0.0,,,3600.0,16000
0.0,4.46,0.6714663532177491,1.6458984311454408,0.2502768564410507,0.0,0.0,,,3800.0,16000
0.0,4.69,0.6623567440493682,1.6625733703436167,0.241484078252688,0.0,0.0,,,4000.0,16000
0.0,4.93,0.6644137525712607,1.695872742815155,0.2407589828874916,0.0,0.0,,,4200.0,16000
0.0,5.16,0.6699970614163973,1.6934434796584692,0.1663470318075269,0.0,0.0,,,4400.0,16000
0.0,5.4,0.6600058771672054,1.728320392552033,0.1308645285665989,0.0,0.0,,,4600.0,16000
0.0,5.63,0.6661769027328828,1.7347591099863784,0.1446768178325146,0.0,0.0,,,4800.0,16000
0.0,5.87,0.664707610931531,1.7222357798841748,0.1503097395598888,0.0,0.0,,,5000.0,16000
0.0,6.1,0.6608874522480165,1.762206995588802,0.1193995979724422,0.0,0.0,,,5200.0,16000
0.0,6.34,0.6685277696150456,1.7614434879385932,0.09222932130564,0.0,0.0,,,5400.0,16000
0.0,6.57,0.6629444607699089,1.760349815395556,0.0846427222061902,0.0,0.0,,,5600.0,16000
0.0,6.81,0.6605935938877461,1.7994183702325948,0.0972257096599787,0.0,0.0,,,5800.0,16000
0.0,7.04,0.6694093446958566,1.8078144510248424,0.0946913591539487,0.0,0.0,,,6000.0,16000
0.0,final,0.6726417866588305,,,,,0.678225095503967,1.3932628125048652,1200.0,16000
zero-shot,0,,,,,,0.52101087275933,2.5578567736505446,,17000
1.0,0.23,0.6332647663826035,1.6119937454992066,1.814717759490013,0.1439246073365211,0.0735,,,200.0,17000
1.0,0.47,0.6585365853658537,1.4965284035253483,1.6030577996373176,0.1292413549683988,0.0746,,,400.0,17000
1.0,0.7,0.6608874522480165,1.4588218191652274,1.5894359171390533,0.1304911164194345,0.0759,,,600.0,17000
1.0,0.94,0.6673523361739642,1.418701698455676,1.5423219925165177,0.1260701530054211,0.0756,,,800.0,17000
1.0,1.17,0.6641198942109903,1.440588013857139,1.170164310783148,0.0971519685164093,0.0767,,,1000.0,17000
1.0,1.41,0.6729356450191007,1.4317127980451672,1.0157803443074227,0.0851947455201298,0.0774,,,1200.0,17000
1.0,1.64,0.6679400528945049,1.4267974773023957,1.0196734012663364,0.0859664519131183,0.0778,,,1400.0,17000
1.0,1.88,0.6735233617396414,1.4116741527740022,1.0092168226838112,0.0874394119437784,0.0797,,,1600.0,17000
1.0,2.11,0.6644137525712607,1.4716900058819762,0.8400027683377266,0.0709614364802837,0.0779,,,1800.0,17000
1.0,2.35,0.67234792829856,1.485362709111548,0.623868547976017,0.0546283077169209,0.0805,,,2000.0,17000
1.0,2.58,0.6729356450191007,1.487643842456483,0.632729793265462,0.0542304869834333,0.0789,,,2200.0,17000
1.0,2.82,0.6717602115780194,1.4903223984843312,0.6821310232579708,0.0582369644660502,0.0787,,,2400.0,17000
1.0,3.05,0.6685277696150456,1.5135910811754945,0.63425053646788,0.0552642873208969,0.0801,,,2600.0,17000
1.0,3.29,0.6682339112547752,1.566195647120301,0.4007802772521973,0.0354522248078137,0.0813,,,2800.0,17000
1.0,3.52,0.6685277696150456,1.5464654388303023,0.3975102422013878,0.0346584346052259,0.0802,,,3000.0,17000
1.0,3.76,0.6652953276520717,1.5623593234749635,0.4170007063448429,0.0362726661097258,0.08,,,3200.0,17000
1.0,3.99,0.6685277696150456,1.5540165287359582,0.439799575060606,0.0386676926352083,0.0808,,,3400.0,17000
1.0,4.23,0.6623567440493682,1.6155451196731625,0.2630506282113492,0.0225853364355862,0.0791,,,3600.0,17000
1.0,4.46,0.6644137525712607,1.6196288628689233,0.2488759845495224,0.021746497452259,0.0804,,,3800.0,17000
1.0,4.69,0.6635321774904496,1.6258464466726783,0.2473641741368919,0.0213732217345386,0.0795,,,4000.0,17000
1.0,4.93,0.6673523361739642,1.626137834768102,0.2712191075086593,0.0239093700051307,0.081,,,4200.0,17000
1.0,5.16,0.6629444607699089,1.6758724095941886,0.1712306211609393,0.0147819263208657,0.0795,,,4400.0,17000
1.0,5.4,0.6661769027328828,1.6770281631684534,0.1612947131320834,0.0134021614212542,0.0767,,,4600.0,17000
1.0,5.63,0.6670584778136938,1.6927793050929794,0.1385965751390904,0.0114564203005284,0.0763,,,4800.0,17000
1.0,5.87,0.6685277696150456,1.6863989466486558,0.1592854380700737,0.0136596224736422,0.079,,,5000.0,17000
1.0,6.1,0.6655891860123421,1.70354497087219,0.1506284813769161,0.0125530367344617,0.0769,,,5200.0,17000
1.0,6.34,0.6685277696150456,1.7256876671100552,0.0940769747737795,0.0073061482794582,0.0721,,,5400.0,17000
1.0,6.57,0.6661769027328828,1.749151375226823,0.0961890481924638,0.0075257372763007,0.0726,,,5600.0,17000
1.0,6.81,0.664707610931531,1.7538015799525202,0.1014755127392709,0.008366250982508,0.0762,,,5800.0,17000
1.0,7.04,0.670584778136938,1.7475338973895334,0.1042783074674662,0.0085063710343092,0.0754,,,6000.0,17000
1.0,final,0.6735233617396414,,,,,0.6896855715545107,1.375677288997324,1600.0,17000
0.0,0.23,0.6315016162209814,1.6028636843710482,1.844957200884819,0.0,0.0,,,200.0,17000
0.0,0.47,0.646194534234499,1.50374271442811,1.6061599087715148,0.0,0.0,,,400.0,17000
0.0,0.7,0.6614751689685572,1.4608736558194164,1.5909295257925988,0.0,0.0,,,600.0,17000
0.0,0.94,0.6661769027328828,1.4282800131402154,1.5149513323605062,0.0,0.0,,,800.0,17000
0.0,1.17,0.6658830443726124,1.433973952580507,1.136611069641076,0.0,0.0,,,1000.0,17000
0.0,1.41,0.6629444607699089,1.4420211938437804,1.0192889767885207,0.0,0.0,,,1200.0,17000
0.0,1.64,0.6714663532177491,1.4313799384724135,1.0110404206812382,0.0,0.0,,,1400.0,17000
0.0,1.88,0.67234792829856,1.4319278869581966,1.0151451568305492,0.0,0.0,,,1600.0,17000
0.0,2.11,0.6691154863355863,1.498911652500546,0.8458224122971296,0.0,0.0,,,1800.0,17000
0.0,2.35,0.66382603585072,1.489895496325846,0.6630064664781093,0.0,0.0,,,2000.0,17000
0.0,2.58,0.6717602115780194,1.4992748513104035,0.6264928188547492,0.0,0.0,,,2200.0,17000
0.0,2.82,0.6694093446958566,1.506693837145585,0.6386822852492332,0.0,0.0,,,2400.0,17000
0.0,3.05,0.6650014692918014,1.5133887827046086,0.5880935839191079,0.0,0.0,,,2600.0,17000
0.0,3.29,0.6644137525712607,1.5512985986907308,0.3707513334043324,0.0,0.0,,,2800.0,17000
0.0,3.52,0.6702909197766677,1.5525491185006834,0.4029531147330999,0.0,0.0,,,3000.0,17000
0.0,3.76,0.6746987951807228,1.5754975048261917,0.3972911532968283,0.0,0.0,,,3200.0,17000
0.0,3.99,0.6676461945342345,1.5653708444696437,0.4004951255768537,0.0,0.0,,,3400.0,17000
0.0,4.23,0.6688216279753159,1.6057317747006232,0.2401256537996232,0.0,0.0,,,3600.0,17000
0.0,4.46,0.6699970614163973,1.612446977317666,0.2252295514196157,0.0,0.0,,,3800.0,17000
0.0,4.69,0.6741110784601821,1.6181703896127375,0.2322441254556179,0.0,0.0,,,4000.0,17000
0.0,4.93,0.6679400528945049,1.6260664481259148,0.268108133636415,0.0,0.0,,,4200.0,17000
0.0,5.16,0.6694093446958566,1.6748126862313937,0.1664468338899314,0.0,0.0,,,4400.0,17000
0.0,5.4,0.669703203056127,1.6624849486046247,0.1313160057086497,0.0,0.0,,,4600.0,17000
0.0,5.63,0.6679400528945049,1.6950391330352574,0.1508822582289576,0.0,0.0,,,4800.0,17000
0.0,5.87,0.6641198942109903,1.717205772084977,0.1512354218028485,0.0,0.0,,,5000.0,17000
0.0,6.1,0.6664707610931531,1.7138509107904156,0.1231173546705395,0.0,0.0,,,5200.0,17000
0.0,6.34,0.6644137525712607,1.754617021508053,0.0936314023751765,0.0,0.0,,,5400.0,17000
0.0,6.57,0.6661769027328828,1.741956377844757,0.0870710083423182,0.0,0.0,,,5600.0,17000
0.0,6.81,0.6679400528945049,1.7507944692155035,0.0916149553842842,0.0,0.0,,,5800.0,17000
0.0,7.04,0.6664707610931531,1.771646420394467,0.0891540353395976,0.0,0.0,,,6000.0,17000
0.0,final,0.6746987951807228,,,,,0.6843961210696444,1.5325134473445308,3200.0,17000
zero-shot,0,,,,,,0.5139582721128416,2.53567878274472,,18000
1.0,0.23,0.6315016162209814,1.5670510771832955,1.8551185384392737,0.1461379394307732,0.073,,,200.0,18000
1.0,0.47,0.6511901263590949,1.482811890873109,1.5862196284532546,0.1285931083932519,0.075,,,400.0,18000
1.0,0.7,0.6479576843961211,1.4357582834094125,1.6203651279211044,0.1302325095981359,0.0744,,,600.0,18000
1.0,0.94,0.6600058771672054,1.4044982319259307,1.5027914801239968,0.1236725678294897,0.076,,,800.0,18000
1.0,1.17,0.6641198942109903,1.4337664919673012,1.1484559585154055,0.0961726628430187,0.0773,,,1000.0,18000
1.0,1.41,0.6644137525712607,1.4353270716713415,1.0365632888674736,0.0873402599617838,0.0777,,,1200.0,18000
1.0,1.64,0.6679400528945049,1.4107127109766358,0.998986852914095,0.085203365413472,0.0786,,,1400.0,18000
1.0,1.88,0.6746987951807228,1.3854778422140703,0.9902902761101724,0.0842761283181607,0.0784,,,1600.0,18000
1.0,2.11,0.6688216279753159,1.451208586661983,0.7921415366232395,0.0685341053269803,0.0796,,,1800.0,18000
1.0,2.35,0.6661769027328828,1.4755547740618482,0.6180786916986107,0.0531085635628551,0.0791,,,2000.0,18000
1.0,2.58,0.670584778136938,1.4877972206647627,0.6694355027005077,0.0578712509199976,0.0796,,,2200.0,18000
1.0,2.82,0.6738172200999119,1.454558005831783,0.663655681759119,0.0575994904339313,0.0799,,,2400.0,18000
1.0,3.05,0.6691154863355863,1.518794355552196,0.6129321548342704,0.0535635089129209,0.0804,,,2600.0,18000
1.0,3.29,0.6749926535409932,1.5260509214014506,0.3915101266279817,0.0343683261983096,0.0807,,,2800.0,18000
1.0,3.52,0.6749926535409932,1.5292635100608778,0.3913117235526442,0.0339042893704026,0.0797,,,3000.0,18000
1.0,3.76,0.6779312371436967,1.5390649916247834,0.3936091351881623,0.0348581870645284,0.0814,,,3200.0,18000
1.0,3.99,0.6661769027328828,1.5588994840996917,0.411410620957613,0.0365025098063051,0.0815,,,3400.0,18000
1.0,4.23,0.6720540699382898,1.6229477823743952,0.3105365640483796,0.0253368326649069,0.0754,,,3600.0,18000
1.0,4.46,0.6652953276520717,1.615290923886463,0.2428856186568737,0.0211102240253239,0.08,,,3800.0,18000
1.0,4.69,0.6691154863355863,1.6168826320330396,0.253955055475235,0.0220039044693112,0.0797,,,4000.0,18000
1.0,4.93,0.6667646194534235,1.6312253562415515,0.2655341945402324,0.0230058211367577,0.0797,,,4200.0,18000
1.0,5.16,0.6708786364972084,1.6355426558458976,0.1785677063465118,0.0151602662820369,0.0783,,,4400.0,18000
1.0,5.4,0.6699970614163973,1.684376647218059,0.1471326888073235,0.0119784284848719,0.0753,,,4600.0,18000
1.0,5.63,0.6650014692918014,1.7156383986687471,0.1499366553965956,0.0126801919937133,0.078,,,4800.0,18000
1.0,5.87,0.6658830443726124,1.676264908290631,0.1520852213911712,0.0126074121706187,0.0766,,,5000.0,18000
1.0,6.1,0.6685277696150456,1.709950405991571,0.1230875602550804,0.0100070690736174,0.0752,,,5200.0,18000
1.0,6.34,0.675580370261534,1.733807939625543,0.0943698366871103,0.0074257891345769,0.0729,,,5400.0,18000
1.0,6.57,0.669703203056127,1.753839463827507,0.0907712414581328,0.0071171706262975,0.0727,,,5600.0,18000
1.0,6.81,0.6664707610931531,1.756025968283161,0.0960985176265239,0.0076960760448127,0.0741,,,5800.0,18000
1.0,7.04,0.6564795768439612,1.862868027514722,0.1269035469042137,0.0101284005399793,0.0739,,,6000.0,18000
1.0,final,0.6779312371436967,,,,,0.675580370261534,1.5685510345322224,3200.0,18000
0.0,0.23,0.6347340581839553,1.586121854031047,1.8320974397659304,0.0,0.0,,,200.0,18000
0.0,0.47,0.6420805171907141,1.495710957235986,1.6110851901769638,0.0,0.0,,,400.0,18000
0.0,0.7,0.6594181604466647,1.4407165843600425,1.5790867406129836,0.0,0.0,,,600.0,18000
0.0,0.94,0.6620628856890979,1.4124796267926183,1.529038189947605,0.0,0.0,,,800.0,18000
0.0,1.17,0.6605935938877461,1.443063705275068,1.1524257780611515,0.0,0.0,,,1000.0,18000
0.0,1.41,0.6650014692918014,1.423368379819614,1.0079888835549355,0.0,0.0,,,1200.0,18000
0.0,1.64,0.6600058771672054,1.4253471265846651,0.9820421244204044,0.0,0.0,,,1400.0,18000
0.0,1.88,0.6655891860123421,1.4131108512256274,0.9953475853800774,0.0,0.0,,,1600.0,18000
0.0,2.11,0.6652953276520717,1.496229815300934,0.8371869867295026,0.0,0.0,,,1800.0,18000
